Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Aruba,12.5211,-69.9683,3/5/2020,0,0,0
Canada,37.6489,-122.6655,3/5/2020,0,0,0
Kenya,-0.0236,37.9062,3/5/2020,0,0,0
Antigua and Barbuda,17.0608,-61.7964,3/5/2020,0,0,0
United States,32.3182,-86.9023,3/5/2020,0,0,0
Thailand,15.0,101.0,3/6/2020,48,1,31
Japan,36.0,138.0,3/6/2020,420,6,46
Singapore,1.2833,103.8333,3/6/2020,130,0,78
Nepal,28.1667,84.25,3/6/2020,1,0,1
Malaysia,2.5,112.5,3/6/2020,83,0,22
Canada,49.2827,-123.1207,3/6/2020,21,0,3
Australia,-33.8688,151.2093,3/6/2020,26,1,4
Australia,-37.8136,144.9631,3/6/2020,10,0,7
Australia,-28.0167,153.4,3/6/2020,13,0,8
Cambodia,11.55,104.9167,3/6/2020,1,0,1
Sri Lanka,7.0,81.0,3/6/2020,1,0,1
Germany,51.0,9.0,3/6/2020,670,0,17
Finland,64.0,26.0,3/6/2020,15,0,1
United Arab Emirates,24.0,54.0,3/6/2020,29,0,5
Philippines,13.0,122.0,3/6/2020,5,1,1
India,21.0,78.0,3/6/2020,31,0,3
Italy,43.0,12.0,3/6/2020,4636,197,523
Sweden,63.0,16.0,3/6/2020,101,0,0
Spain,40.0,-4.0,3/6/2020,400,5,2
Australia,-34.9285,138.6007,3/6/2020,7,0,2
Belgium,50.8333,4.0,3/6/2020,109,0,1
Egypt,26.0,30.0,3/6/2020,15,0,1
Australia,35.4437,139.638,3/6/2020,0,0,0
Lebanon,33.8547,35.8623,3/6/2020,22,0,1
Iraq,33.0,44.0,3/6/2020,40,3,0
Oman,21.0,57.0,3/6/2020,16,0,2
Afghanistan,33.0,65.0,3/6/2020,1,0,0
Bahrain,26.0275,50.55,3/6/2020,60,0,4
Kuwait,29.5,47.75,3/6/2020,58,0,0
Algeria,28.0339,1.6596,3/6/2020,17,0,0
Croatia,45.1,15.2,3/6/2020,11,0,0
Switzerland,46.8182,8.2275,3/6/2020,214,1,3
Austria,47.5162,14.5501,3/6/2020,55,0,0
Israel,31.0,35.0,3/6/2020,37,0,2
Pakistan,30.3753,69.3451,3/6/2020,6,0,0
Brazil,-14.235,-51.9253,3/6/2020,13,0,0
Georgia,42.3154,43.3569,3/6/2020,4,0,0
Greece,39.0742,21.8243,3/6/2020,45,0,0
North Macedonia,41.6086,21.7453,3/6/2020,3,0,0
Norway,60.472,8.4689,3/6/2020,108,0,0
Romania,45.9432,24.9668,3/6/2020,9,0,1
Estonia,58.5953,25.0136,3/6/2020,10,0,0
Netherlands,52.1326,5.2913,3/6/2020,128,1,0
San Marino,43.9424,12.4578,3/6/2020,21,1,0
Belarus,53.7098,27.9534,3/6/2020,6,0,0
Iceland,64.9631,-19.0208,3/6/2020,43,0,0
Lithuania,55.1694,23.8813,3/6/2020,1,0,0
Mexico,23.6345,-102.5528,3/6/2020,6,0,1
New Zealand,-40.9006,174.886,3/6/2020,4,0,0
Nigeria,9.082,8.6753,3/6/2020,1,0,0
Australia,-31.9505,115.8605,3/6/2020,3,1,0
Ireland,53.1424,-7.6921,3/6/2020,18,0,0
Luxembourg,49.8153,6.1296,3/6/2020,2,0,0
Monaco,43.7333,7.4167,3/6/2020,1,0,0
Qatar,25.3548,51.1839,3/6/2020,8,0,0
Ecuador,-1.8312,-78.1834,3/6/2020,13,0,0
Azerbaijan,40.1431,47.5769,3/6/2020,6,0,0
Armenia,40.0691,45.0382,3/6/2020,1,0,0
Dominican Republic,18.7357,-70.1627,3/6/2020,2,0,0
Indonesia,-0.7893,113.9213,3/6/2020,4,0,0
Portugal,39.3999,-8.2245,3/6/2020,13,0,0
Andorra,42.5063,1.5218,3/6/2020,1,0,0
Australia,-41.4545,145.9707,3/6/2020,1,0,0
Latvia,56.8796,24.6032,3/6/2020,1,0,0
Morocco,31.7917,-7.0926,3/6/2020,2,0,0
Saudi Arabia,24.0,45.0,3/6/2020,5,0,0
Senegal,14.4974,-14.4524,3/6/2020,4,0,0
Argentina,-38.4161,-63.6167,3/6/2020,2,0,0
Chile,-35.6751,-71.543,3/6/2020,4,0,0
Jordan,31.24,36.51,3/6/2020,1,0,0
Ukraine,48.3794,31.1656,3/6/2020,1,0,0
Hungary,47.1625,19.5033,3/6/2020,2,0,0
Australia,-12.4634,130.8456,3/6/2020,0,0,0
Liechtenstein,47.14,9.55,3/6/2020,1,0,0
Poland,51.9194,19.1451,3/6/2020,5,0,0
Tunisia,34.0,9.0,3/6/2020,1,0,0
Bosnia and Herzegovina,43.9159,17.6791,3/6/2020,2,0,0
Slovenia,46.1512,14.9955,3/6/2020,7,0,0
South Africa,-30.5595,22.9375,3/6/2020,1,0,0
Bhutan,27.5142,90.4336,3/6/2020,1,0,0
Cameroon,3.8480000000000003,11.5021,3/6/2020,1,0,0
Colombia,4.5709,-74.2973,3/6/2020,1,0,0
Costa Rica,9.7489,-83.7534,3/6/2020,1,0,0
Peru,-9.19,-75.0152,3/6/2020,1,0,0
Serbia,44.0165,21.0059,3/6/2020,1,0,0
Slovakia,48.669,19.699,3/6/2020,1,0,0
Togo,8.6195,0.8248,3/6/2020,1,0,0
French Guiana,3.9339,-53.1258,3/6/2020,0,0,0
Malta,35.9375,14.3754,3/6/2020,0,0,0
Martinique,14.6415,-61.0242,3/6/2020,0,0,0
Bulgaria,42.7339,25.4858,3/6/2020,0,0,0
Maldives,3.2028,73.2207,3/6/2020,0,0,0
Bangladesh,23.685,90.3563,3/6/2020,0,0,0
Paraguay,-23.4425,-58.4438,3/6/2020,0,0,0
Canada,51.2538,-85.3232,3/6/2020,25,0,3
Canada,53.9333,-116.5765,3/6/2020,1,0,0
Canada,52.9399,-73.5491,3/6/2020,2,0,0
Albania,41.1533,20.1683,3/6/2020,0,0,0
Cyprus,35.1264,33.4299,3/6/2020,0,0,0
Brunei,4.5353,114.7277,3/6/2020,0,0,0
United States,47.4009,-121.4905,3/6/2020,0,0,0
United States,42.1657,-74.9481,3/6/2020,0,0,0
United States,36.1162,-119.6816,3/6/2020,0,0,0
United States,42.2302,-71.5301,3/6/2020,0,0,0
United States,35.4437,139.638,3/6/2020,45,0,0
United States,37.6489,-122.6655,3/6/2020,0,0,0
United States,33.0406,-83.6431,3/6/2020,0,0,0
United States,39.0598,-105.3111,3/6/2020,0,0,0
United States,27.7663,-81.6868,3/6/2020,0,0,0
United States,40.2989,-74.521,3/6/2020,0,0,0
United States,44.571999999999996,-122.0709,3/6/2020,0,0,0
United States,31.0545,-97.5635,3/6/2020,0,0,0
United States,40.3495,-88.9861,3/6/2020,0,0,0
United States,40.5908,-77.2098,3/6/2020,0,0,0
United States,42.0115,-93.2105,3/6/2020,0,0,0
United States,39.0639,-76.8021,3/6/2020,0,0,0
United States,35.6301,-79.8064,3/6/2020,0,0,0
United States,33.8569,-80.945,3/6/2020,0,0,0
United States,35.7478,-86.6923,3/6/2020,0,0,0
United States,37.7693,-78.17,3/6/2020,0,0,0
United States,33.7298,-111.4312,3/6/2020,0,0,0
United States,39.8494,-86.2583,3/6/2020,0,0,0
United States,37.6681,-84.6701,3/6/2020,0,0,0
United States,38.8974,-77.0268,3/6/2020,0,0,0
United States,38.3135,-117.0554,3/6/2020,0,0,0
United States,43.4525,-71.5639,3/6/2020,0,0,0
United States,45.6945,-93.9002,3/6/2020,0,0,0
United States,41.1254,-98.2681,3/6/2020,0,0,0
United States,40.3888,-82.7649,3/6/2020,0,0,0
United States,41.6809,-71.5118,3/6/2020,0,0,0
United States,44.2685,-89.6165,3/6/2020,0,0,0
United States,41.5978,-72.7554,3/6/2020,0,0,0
United States,21.0943,-157.4983,3/6/2020,0,0,0
United States,35.5653,-96.9289,3/6/2020,0,0,0
United States,40.15,-111.8624,3/6/2020,0,0,0
Burkina Faso,12.2383,-1.5616,3/6/2020,0,0,0
Holy See,41.9029,12.4534,3/6/2020,1,0,0
Mongolia,46.8625,103.8467,3/6/2020,0,0,0
Panama,8.538,-80.7821,3/6/2020,0,0,0
United States,38.5266,-96.7265,3/6/2020,0,0,0
United States,31.1695,-91.8678,3/6/2020,0,0,0
United States,38.4561,-92.2884,3/6/2020,0,0,0
United States,44.0459,-72.7107,3/6/2020,0,0,0
United States,61.3707,-152.4044,3/6/2020,0,0,0
United States,34.9697,-92.3731,3/6/2020,0,0,0
United States,39.3185,-75.5071,3/6/2020,0,0,0
United States,44.2405,-114.4788,3/6/2020,0,0,0
United States,44.6939,-69.3819,3/6/2020,0,0,0
United States,43.3266,-84.5361,3/6/2020,0,0,0
United States,32.7416,-89.6787,3/6/2020,0,0,0
United States,46.9219,-110.4544,3/6/2020,0,0,0
United States,34.8405,-106.2485,3/6/2020,0,0,0
United States,47.5289,-99.78399999999999,3/6/2020,0,0,0
United States,44.2998,-99.4388,3/6/2020,0,0,0
United States,38.4912,-80.9545,3/6/2020,0,0,0
United States,42.756,-107.3025,3/6/2020,0,0,0
China,30.9756,112.2707,3/6/2020,67592,2931,42033
Iran,32.0,53.0,3/6/2020,4747,124,913
Korea South,36.0,128.0,3/6/2020,6593,42,135
France,46.2276,2.2137,3/6/2020,653,9,12
China,23.3417,113.4244,3/6/2020,1352,7,1216
China,33.882,113.61399999999999,3/6/2020,1272,22,1244
China,29.1832,120.0934,3/6/2020,1215,1,1147
China,27.6104,111.7088,3/6/2020,1018,4,955
China,31.8257,117.2264,3/6/2020,990,6,979
China,27.614,115.7221,3/6/2020,935,1,909
China,36.3427,118.1498,3/6/2020,758,6,618
Cruise Ship,35.4437,139.638,3/6/2020,696,6,40
China,32.9711,119.455,3/6/2020,631,0,594
China,30.0572,107.874,3/6/2020,576,6,513
China,30.6171,102.7103,3/6/2020,539,3,442
China,47.861999999999995,127.7615,3/6/2020,481,13,396
Denmark,56.2639,9.5018,3/6/2020,23,0,1
China,40.1824,116.4142,3/6/2020,422,8,299
China,31.201999999999998,121.4491,3/6/2020,342,3,306
China,39.549,116.1306,3/6/2020,318,6,305
China,26.0789,117.9874,3/6/2020,296,1,284
China,23.8298,108.7881,3/6/2020,252,2,217
China,35.1917,108.8701,3/6/2020,245,1,226
China,24.974,101.48700000000001,3/6/2020,174,2,170
China,19.1959,109.7453,3/6/2020,168,6,158
China,26.8154,106.8748,3/6/2020,146,2,114
China,39.3054,117.323,3/6/2020,136,3,128
China,37.5777,112.2922,3/6/2020,133,0,126
China,37.8099,101.0583,3/6/2020,119,2,87
China,22.3,114.2,3/6/2020,107,2,46
China,41.2956,122.6085,3/6/2020,125,1,106
China,43.6661,126.1923,3/6/2020,93,1,90
Czechia,49.8175,15.472999999999999,3/6/2020,18,0,0
China,41.1129,85.2401,3/6/2020,76,3,71
China,44.0935,113.9448,3/6/2020,75,1,65
China,37.2692,106.1655,3/6/2020,75,0,71
Taiwan*,23.7,121.0,3/6/2020,45,1,12
Vietnam,16.0,108.0,3/6/2020,16,0,16
Russia,60.0,90.0,3/6/2020,13,0,2
China,35.7452,95.9956,3/6/2020,18,0,18
China,22.1667,113.55,3/6/2020,10,0,10
Moldova,47.4116,28.3699,3/6/2020,0,0,0
Bolivia,-16.2902,-63.5887,3/6/2020,0,0,0
Denmark,61.8926,-6.9118,3/6/2020,1,0,0
France,18.0708,-63.0501,3/6/2020,0,0,0
Honduras,15.2,-86.2419,3/6/2020,0,0,0
United Kingdom,49.3723,-2.3644,3/6/2020,0,0,0
Canada,46.5653,-66.4619,3/6/2020,0,0,0
China,31.6927,88.0924,3/6/2020,1,0,1
Congo (Kinshasa),-4.0383,21.7587,3/6/2020,0,0,0
Cote d'Ivoire,7.54,-5.5471,3/6/2020,0,0,0
France,17.9,-62.8333,3/6/2020,3,0,0
Jamaica,18.1096,-77.2975,3/6/2020,0,0,0
Reunion,-21.1151,55.5364,3/6/2020,0,0,0
Turkey,38.9637,35.2433,3/6/2020,0,0,0
United Kingdom,36.1408,-5.3536,3/6/2020,1,0,0
Cuba,22.0,-80.0,3/6/2020,0,0,0
Guyana,5.0,-58.75,3/6/2020,0,0,0
Australia,-35.4735,149.0124,3/6/2020,0,0,0
United Kingdom,55.3781,-3.4360000000000004,3/6/2020,163,2,8
Kazakhstan,48.0196,66.9237,3/6/2020,0,0,0
France,-17.6797,149.4068,3/6/2020,0,0,0
Cayman Islands,19.3133,-81.2546,3/6/2020,0,0,0
Guadeloupe,16.265,-61.551,3/6/2020,0,0,0
Canada,53.7609,-98.8139,3/6/2020,0,0,0
Canada,52.9399,-106.4509,3/6/2020,0,0,0
Ethiopia,9.145,40.4897,3/6/2020,0,0,0
Sudan,12.8628,30.2176,3/6/2020,0,0,0
Guinea,9.9456,-9.6966,3/6/2020,0,0,0
Aruba,12.5211,-69.9683,3/6/2020,0,0,0
Canada,37.6489,-122.6655,3/6/2020,0,0,0
Kenya,-0.0236,37.9062,3/6/2020,0,0,0
Antigua and Barbuda,17.0608,-61.7964,3/6/2020,0,0,0
United States,32.3182,-86.9023,3/6/2020,0,0,0
Thailand,15.0,101.0,3/7/2020,50,1,31
Japan,36.0,138.0,3/7/2020,461,6,76
Singapore,1.2833,103.8333,3/7/2020,138,0,78
Nepal,28.1667,84.25,3/7/2020,1,0,1
Malaysia,2.5,112.5,3/7/2020,93,0,23
Canada,49.2827,-123.1207,3/7/2020,21,0,4
Australia,-33.8688,151.2093,3/7/2020,28,1,4
Australia,-37.8136,144.9631,3/7/2020,11,0,7
Australia,-28.0167,153.4,3/7/2020,13,0,8
Cambodia,11.55,104.9167,3/7/2020,1,0,1
Sri Lanka,7.0,81.0,3/7/2020,1,0,1
Germany,51.0,9.0,3/7/2020,799,0,18
Finland,64.0,26.0,3/7/2020,15,0,1
United Arab Emirates,24.0,54.0,3/7/2020,45,0,7
Philippines,13.0,122.0,3/7/2020,6,1,1
India,21.0,78.0,3/7/2020,34,0,3
Italy,43.0,12.0,3/7/2020,5883,233,589
Sweden,63.0,16.0,3/7/2020,161,0,0
Spain,40.0,-4.0,3/7/2020,500,10,30
Australia,-34.9285,138.6007,3/7/2020,7,0,2
Belgium,50.8333,4.0,3/7/2020,169,0,1
Egypt,26.0,30.0,3/7/2020,15,0,1
Australia,35.4437,139.638,3/7/2020,0,0,0
Lebanon,33.8547,35.8623,3/7/2020,22,0,1
Iraq,33.0,44.0,3/7/2020,54,4,0
Oman,21.0,57.0,3/7/2020,16,0,2
Afghanistan,33.0,65.0,3/7/2020,1,0,0
Bahrain,26.0275,50.55,3/7/2020,85,0,4
Kuwait,29.5,47.75,3/7/2020,61,0,0
Algeria,28.0339,1.6596,3/7/2020,17,0,0
Croatia,45.1,15.2,3/7/2020,12,0,0
Switzerland,46.8182,8.2275,3/7/2020,268,1,3
Austria,47.5162,14.5501,3/7/2020,79,0,0
Israel,31.0,35.0,3/7/2020,43,0,2
Pakistan,30.3753,69.3451,3/7/2020,6,0,0
Brazil,-14.235,-51.9253,3/7/2020,13,0,0
Georgia,42.3154,43.3569,3/7/2020,4,0,0
Greece,39.0742,21.8243,3/7/2020,46,0,0
North Macedonia,41.6086,21.7453,3/7/2020,3,0,0
Norway,60.472,8.4689,3/7/2020,147,0,0
Romania,45.9432,24.9668,3/7/2020,9,0,3
Estonia,58.5953,25.0136,3/7/2020,10,0,0
Netherlands,52.1326,5.2913,3/7/2020,188,1,0
San Marino,43.9424,12.4578,3/7/2020,23,1,0
Belarus,53.7098,27.9534,3/7/2020,6,0,0
Iceland,64.9631,-19.0208,3/7/2020,50,0,0
Lithuania,55.1694,23.8813,3/7/2020,1,0,0
Mexico,23.6345,-102.5528,3/7/2020,6,0,1
New Zealand,-40.9006,174.886,3/7/2020,5,0,0
Nigeria,9.082,8.6753,3/7/2020,1,0,0
Australia,-31.9505,115.8605,3/7/2020,3,1,0
Ireland,53.1424,-7.6921,3/7/2020,18,0,0
Luxembourg,49.8153,6.1296,3/7/2020,2,0,0
Monaco,43.7333,7.4167,3/7/2020,1,0,0
Qatar,25.3548,51.1839,3/7/2020,8,0,0
Ecuador,-1.8312,-78.1834,3/7/2020,13,0,0
Azerbaijan,40.1431,47.5769,3/7/2020,9,0,0
Armenia,40.0691,45.0382,3/7/2020,1,0,0
Dominican Republic,18.7357,-70.1627,3/7/2020,2,0,0
Indonesia,-0.7893,113.9213,3/7/2020,4,0,0
Portugal,39.3999,-8.2245,3/7/2020,20,0,0
Andorra,42.5063,1.5218,3/7/2020,1,0,0
Australia,-41.4545,145.9707,3/7/2020,1,0,0
Latvia,56.8796,24.6032,3/7/2020,1,0,0
Morocco,31.7917,-7.0926,3/7/2020,2,0,0
Saudi Arabia,24.0,45.0,3/7/2020,5,0,0
Senegal,14.4974,-14.4524,3/7/2020,4,0,0
Argentina,-38.4161,-63.6167,3/7/2020,8,0,0
Chile,-35.6751,-71.543,3/7/2020,4,0,0
Jordan,31.24,36.51,3/7/2020,1,0,0
Ukraine,48.3794,31.1656,3/7/2020,1,0,0
Hungary,47.1625,19.5033,3/7/2020,4,0,0
Australia,-12.4634,130.8456,3/7/2020,0,0,0
Liechtenstein,47.14,9.55,3/7/2020,1,0,0
Poland,51.9194,19.1451,3/7/2020,5,0,0
Tunisia,34.0,9.0,3/7/2020,1,0,0
Bosnia and Herzegovina,43.9159,17.6791,3/7/2020,3,0,0
Slovenia,46.1512,14.9955,3/7/2020,7,0,0
South Africa,-30.5595,22.9375,3/7/2020,1,0,0
Bhutan,27.5142,90.4336,3/7/2020,1,0,0
Cameroon,3.8480000000000003,11.5021,3/7/2020,1,0,0
Colombia,4.5709,-74.2973,3/7/2020,1,0,0
Costa Rica,9.7489,-83.7534,3/7/2020,1,0,0
Peru,-9.19,-75.0152,3/7/2020,1,0,0
Serbia,44.0165,21.0059,3/7/2020,1,0,0
Slovakia,48.669,19.699,3/7/2020,1,0,0
Togo,8.6195,0.8248,3/7/2020,1,0,0
French Guiana,3.9339,-53.1258,3/7/2020,5,0,0
Malta,35.9375,14.3754,3/7/2020,3,0,0
Martinique,14.6415,-61.0242,3/7/2020,2,0,0
Bulgaria,42.7339,25.4858,3/7/2020,0,0,0
Maldives,3.2028,73.2207,3/7/2020,0,0,0
Bangladesh,23.685,90.3563,3/7/2020,0,0,0
Paraguay,-23.4425,-58.4438,3/7/2020,0,0,0
Canada,51.2538,-85.3232,3/7/2020,28,0,4
Canada,53.9333,-116.5765,3/7/2020,2,0,0
Canada,52.9399,-73.5491,3/7/2020,3,0,0
Albania,41.1533,20.1683,3/7/2020,0,0,0
Cyprus,35.1264,33.4299,3/7/2020,0,0,0
Brunei,4.5353,114.7277,3/7/2020,0,0,0
United States,47.4009,-121.4905,3/7/2020,0,0,0
United States,42.1657,-74.9481,3/7/2020,0,0,0
United States,36.1162,-119.6816,3/7/2020,0,0,0
United States,42.2302,-71.5301,3/7/2020,0,0,0
United States,35.4437,139.638,3/7/2020,45,0,0
United States,37.6489,-122.6655,3/7/2020,21,0,0
United States,33.0406,-83.6431,3/7/2020,0,0,0
United States,39.0598,-105.3111,3/7/2020,0,0,0
United States,27.7663,-81.6868,3/7/2020,0,0,0
United States,40.2989,-74.521,3/7/2020,0,0,0
United States,44.571999999999996,-122.0709,3/7/2020,0,0,0
United States,31.0545,-97.5635,3/7/2020,0,0,0
United States,40.3495,-88.9861,3/7/2020,0,0,0
United States,40.5908,-77.2098,3/7/2020,0,0,0
United States,42.0115,-93.2105,3/7/2020,0,0,0
United States,39.0639,-76.8021,3/7/2020,0,0,0
United States,35.6301,-79.8064,3/7/2020,0,0,0
United States,33.8569,-80.945,3/7/2020,0,0,0
United States,35.7478,-86.6923,3/7/2020,0,0,0
United States,37.7693,-78.17,3/7/2020,0,0,0
United States,33.7298,-111.4312,3/7/2020,0,0,0
United States,39.8494,-86.2583,3/7/2020,0,0,0
United States,37.6681,-84.6701,3/7/2020,0,0,0
United States,38.8974,-77.0268,3/7/2020,0,0,0
United States,38.3135,-117.0554,3/7/2020,0,0,0
United States,43.4525,-71.5639,3/7/2020,0,0,0
United States,45.6945,-93.9002,3/7/2020,0,0,0
United States,41.1254,-98.2681,3/7/2020,0,0,0
United States,40.3888,-82.7649,3/7/2020,0,0,0
United States,41.6809,-71.5118,3/7/2020,0,0,0
United States,44.2685,-89.6165,3/7/2020,0,0,0
United States,41.5978,-72.7554,3/7/2020,0,0,0
United States,21.0943,-157.4983,3/7/2020,0,0,0
United States,35.5653,-96.9289,3/7/2020,0,0,0
United States,40.15,-111.8624,3/7/2020,0,0,0
Burkina Faso,12.2383,-1.5616,3/7/2020,0,0,0
Holy See,41.9029,12.4534,3/7/2020,1,0,0
Mongolia,46.8625,103.8467,3/7/2020,0,0,0
Panama,8.538,-80.7821,3/7/2020,0,0,0
United States,38.5266,-96.7265,3/7/2020,0,0,0
United States,31.1695,-91.8678,3/7/2020,0,0,0
United States,38.4561,-92.2884,3/7/2020,0,0,0
United States,44.0459,-72.7107,3/7/2020,0,0,0
United States,61.3707,-152.4044,3/7/2020,0,0,0
United States,34.9697,-92.3731,3/7/2020,0,0,0
United States,39.3185,-75.5071,3/7/2020,0,0,0
United States,44.2405,-114.4788,3/7/2020,0,0,0
United States,44.6939,-69.3819,3/7/2020,0,0,0
United States,43.3266,-84.5361,3/7/2020,0,0,0
United States,32.7416,-89.6787,3/7/2020,0,0,0
United States,46.9219,-110.4544,3/7/2020,0,0,0
United States,34.8405,-106.2485,3/7/2020,0,0,0
United States,47.5289,-99.78399999999999,3/7/2020,0,0,0
United States,44.2998,-99.4388,3/7/2020,0,0,0
United States,38.4912,-80.9545,3/7/2020,0,0,0
United States,42.756,-107.3025,3/7/2020,0,0,0
China,30.9756,112.2707,3/7/2020,67666,2959,43500
Iran,32.0,53.0,3/7/2020,5823,145,1669
Korea South,36.0,128.0,3/7/2020,7041,44,135
France,46.2276,2.2137,3/7/2020,949,11,12
China,23.3417,113.4244,3/7/2020,1352,7,1237
China,33.882,113.61399999999999,3/7/2020,1272,22,1244
China,29.1832,120.0934,3/7/2020,1215,1,1154
China,27.6104,111.7088,3/7/2020,1018,4,960
China,31.8257,117.2264,3/7/2020,990,6,979
China,27.614,115.7221,3/7/2020,935,1,916
China,36.3427,118.1498,3/7/2020,758,6,627
Cruise Ship,35.4437,139.638,3/7/2020,696,6,40
China,32.9711,119.455,3/7/2020,631,0,606
China,30.0572,107.874,3/7/2020,576,6,526
China,30.6171,102.7103,3/7/2020,539,3,454
China,47.861999999999995,127.7615,3/7/2020,481,13,403
Denmark,56.2639,9.5018,3/7/2020,23,0,1
China,40.1824,116.4142,3/7/2020,426,8,303
China,31.201999999999998,121.4491,3/7/2020,342,3,313
China,39.549,116.1306,3/7/2020,318,6,307
China,26.0789,117.9874,3/7/2020,296,1,295
China,23.8298,108.7881,3/7/2020,252,2,218
China,35.1917,108.8701,3/7/2020,245,1,226
China,24.974,101.48700000000001,3/7/2020,174,2,170
China,19.1959,109.7453,3/7/2020,168,6,158
China,26.8154,106.8748,3/7/2020,146,2,115
China,39.3054,117.323,3/7/2020,136,3,128
China,37.5777,112.2922,3/7/2020,133,0,126
China,37.8099,101.0583,3/7/2020,120,2,87
China,22.3,114.2,3/7/2020,108,2,51
China,41.2956,122.6085,3/7/2020,125,1,107
China,43.6661,126.1923,3/7/2020,93,1,90
Czechia,49.8175,15.472999999999999,3/7/2020,19,0,0
China,41.1129,85.2401,3/7/2020,76,3,72
China,44.0935,113.9448,3/7/2020,75,1,67
China,37.2692,106.1655,3/7/2020,75,0,71
Taiwan*,23.7,121.0,3/7/2020,45,1,12
Vietnam,16.0,108.0,3/7/2020,18,0,16
Russia,60.0,90.0,3/7/2020,13,0,2
China,35.7452,95.9956,3/7/2020,18,0,18
China,22.1667,113.55,3/7/2020,10,0,10
Moldova,47.4116,28.3699,3/7/2020,0,0,0
Bolivia,-16.2902,-63.5887,3/7/2020,0,0,0
Denmark,61.8926,-6.9118,3/7/2020,1,0,0
France,18.0708,-63.0501,3/7/2020,0,0,0
Honduras,15.2,-86.2419,3/7/2020,0,0,0
United Kingdom,49.3723,-2.3644,3/7/2020,0,0,0
Canada,46.5653,-66.4619,3/7/2020,0,0,0
China,31.6927,88.0924,3/7/2020,1,0,1
Congo (Kinshasa),-4.0383,21.7587,3/7/2020,0,0,0
Cote d'Ivoire,7.54,-5.5471,3/7/2020,0,0,0
France,17.9,-62.8333,3/7/2020,3,0,0
Jamaica,18.1096,-77.2975,3/7/2020,0,0,0
Reunion,-21.1151,55.5364,3/7/2020,0,0,0
Turkey,38.9637,35.2433,3/7/2020,0,0,0
United Kingdom,36.1408,-5.3536,3/7/2020,1,0,0
Cuba,22.0,-80.0,3/7/2020,0,0,0
Guyana,5.0,-58.75,3/7/2020,0,0,0
Australia,-35.4735,149.0124,3/7/2020,0,0,0
United Kingdom,55.3781,-3.4360000000000004,3/7/2020,206,2,18
Kazakhstan,48.0196,66.9237,3/7/2020,0,0,0
France,-17.6797,149.4068,3/7/2020,0,0,0
Cayman Islands,19.3133,-81.2546,3/7/2020,0,0,0
Guadeloupe,16.265,-61.551,3/7/2020,0,0,0
Canada,53.7609,-98.8139,3/7/2020,0,0,0
Canada,52.9399,-106.4509,3/7/2020,0,0,0
Ethiopia,9.145,40.4897,3/7/2020,0,0,0
Sudan,12.8628,30.2176,3/7/2020,0,0,0
Guinea,9.9456,-9.6966,3/7/2020,0,0,0
Aruba,12.5211,-69.9683,3/7/2020,0,0,0
Canada,37.6489,-122.6655,3/7/2020,0,0,0
Kenya,-0.0236,37.9062,3/7/2020,0,0,0
Antigua and Barbuda,17.0608,-61.7964,3/7/2020,0,0,0
United States,32.3182,-86.9023,3/7/2020,0,0,0
Thailand,15.0,101.0,3/8/2020,50,1,31
Japan,36.0,138.0,3/8/2020,502,6,76
Singapore,1.2833,103.8333,3/8/2020,150,0,78
Nepal,28.1667,84.25,3/8/2020,1,0,1
Malaysia,2.5,112.5,3/8/2020,99,0,24
Canada,49.2827,-123.1207,3/8/2020,27,0,4
Australia,-33.8688,151.2093,3/8/2020,38,2,4
Australia,-37.8136,144.9631,3/8/2020,11,0,7
Australia,-28.0167,153.4,3/8/2020,15,0,8
Cambodia,11.55,104.9167,3/8/2020,2,0,1
Sri Lanka,7.0,81.0,3/8/2020,1,0,1
Germany,51.0,9.0,3/8/2020,1040,0,18
Finland,64.0,26.0,3/8/2020,23,0,1
United Arab Emirates,24.0,54.0,3/8/2020,45,0,7
Philippines,13.0,122.0,3/8/2020,10,1,1
India,21.0,78.0,3/8/2020,39,0,3
Italy,43.0,12.0,3/8/2020,7375,366,622
Sweden,63.0,16.0,3/8/2020,203,0,0
Spain,40.0,-4.0,3/8/2020,673,17,30
Australia,-34.9285,138.6007,3/8/2020,7,0,2
Belgium,50.8333,4.0,3/8/2020,200,0,1
Egypt,26.0,30.0,3/8/2020,49,1,1
Australia,35.4437,139.638,3/8/2020,0,0,0
Lebanon,33.8547,35.8623,3/8/2020,32,0,1
Iraq,33.0,44.0,3/8/2020,60,6,0
Oman,21.0,57.0,3/8/2020,16,0,2
Afghanistan,33.0,65.0,3/8/2020,4,0,0
Bahrain,26.0275,50.55,3/8/2020,85,0,4
Kuwait,29.5,47.75,3/8/2020,64,0,1
Algeria,28.0339,1.6596,3/8/2020,19,0,0
Croatia,45.1,15.2,3/8/2020,12,0,0
Switzerland,46.8182,8.2275,3/8/2020,337,2,3
Austria,47.5162,14.5501,3/8/2020,104,0,0
Israel,31.0,35.0,3/8/2020,61,0,2
Pakistan,30.3753,69.3451,3/8/2020,6,0,1
Brazil,-14.235,-51.9253,3/8/2020,20,0,0
Georgia,42.3154,43.3569,3/8/2020,13,0,0
Greece,39.0742,21.8243,3/8/2020,73,0,0
North Macedonia,41.6086,21.7453,3/8/2020,3,0,0
Norway,60.472,8.4689,3/8/2020,176,0,0
Romania,45.9432,24.9668,3/8/2020,15,0,3
